id,name,fake,nivel,path
P11217,"9205:Instrumentos musicales de viento (por ejemplo: organos de tubo y teclado, acordeones, clarinetes, trompetas, gaitas), excepto los orquestriones y los organillos",92,3,"92:Instrumentos musicales  sus partes y accesorio > 9205:Instrumentos musicales de viento (por ejemplo: organos de tubo y teclado, acordeones, clarinetes, trompetas, gaitas), excepto los orquestriones y los organillos"
SP8078,920510:instrumentos llamados metales,9205,4,"92:Instrumentos musicales  sus partes y accesorio > 9205:Instrumentos musicales de viento (por ejemplo: organos de tubo y teclado, acordeones, clarinetes, trompetas, gaitas), excepto los orquestriones y los organillos > 920510:instrumentos llamados metales"
F8077,92051001 : Instrumentos llamados “metales”.,92051001,5,"92:Instrumentos musicales  sus partes y accesorio > 9205:Instrumentos musicales de viento (por ejemplo: organos de tubo y teclado, acordeones, clarinetes, trompetas, gaitas), excepto los orquestriones y los organillos > 920510:instrumentos llamados metales > 92051001 : Instrumentos llamados “metales”."
P11218,"9205:Instrumentos musicales de viento (por ejemplo: organos de tubo y teclado, acordeones, clarinetes, trompetas, gaitas), excepto los orquestriones y los organillos",92,3,"92:Instrumentos musicales  sus partes y accesorio > 9205:Instrumentos musicales de viento (por ejemplo: organos de tubo y teclado, acordeones, clarinetes, trompetas, gaitas), excepto los orquestriones y los organillos"
SP8083,920590:Los demas,9205,4,"92:Instrumentos musicales  sus partes y accesorio > 9205:Instrumentos musicales de viento (por ejemplo: organos de tubo y teclado, acordeones, clarinetes, trompetas, gaitas), excepto los orquestriones y los organillos > 920590:Los demas"
F8079,92059001 : Flautas dulces sopranos para principiantes.,92059001,5,"92:Instrumentos musicales  sus partes y accesorio > 9205:Instrumentos musicales de viento (por ejemplo: organos de tubo y teclado, acordeones, clarinetes, trompetas, gaitas), excepto los orquestriones y los organillos > 920590:Los demas > 92059001 : Flautas dulces sopranos para principiantes."
F8080,92059002 : Órganos de tubo y teclado  armonios e instrumentos similares de teclado y lengüetas metálicas libres.,92059002,5,"92:Instrumentos musicales  sus partes y accesorio > 9205:Instrumentos musicales de viento (por ejemplo: organos de tubo y teclado, acordeones, clarinetes, trompetas, gaitas), excepto los orquestriones y los organillos > 920590:Los demas > 92059002 : Órganos de tubo y teclado  armonios e instrumentos similares de teclado y lengüetas metálicas libres."
F8081,92059003 : Acordeones e instrumentos similares.,92059003,5,"92:Instrumentos musicales  sus partes y accesorio > 9205:Instrumentos musicales de viento (por ejemplo: organos de tubo y teclado, acordeones, clarinetes, trompetas, gaitas), excepto los orquestriones y los organillos > 920590:Los demas > 92059003 : Acordeones e instrumentos similares."
F8082,92059004 : Armónicas.,92059004,5,"92:Instrumentos musicales  sus partes y accesorio > 9205:Instrumentos musicales de viento (por ejemplo: organos de tubo y teclado, acordeones, clarinetes, trompetas, gaitas), excepto los orquestriones y los organillos > 920590:Los demas > 92059004 : Armónicas."
P12105,9:N/A,9,2,9:N/A
P11219,920:N/A,9,3,9:N/A > 920:N/A
SP8085,92060:N/A,920,4,9:N/A > 920:N/A > 92060:N/A
F8084,9206001 : Instrumentos musicales de percusión (por ejemplo: tambores  cajas  xilófonos  platillos  castañuelas  maracas).,9206001,5,9:N/A > 920:N/A > 92060:N/A > 9206001 : Instrumentos musicales de percusión (por ejemplo: tambores  cajas  xilófonos  platillos  castañuelas  maracas).
P12106,92:Instrumentos musicales  sus partes y accesorio,92,2,92:Instrumentos musicales  sus partes y accesorio
P11220,"9207:Instrumentos musicales en los que el sonido se produzca o tenga que amplificarse electricamente (por ejemplo: organos, guitarras, acordeones)",92,3,"92:Instrumentos musicales  sus partes y accesorio > 9207:Instrumentos musicales en los que el sonido se produzca o tenga que amplificarse electricamente (por ejemplo: organos, guitarras, acordeones)"
SP8089,"920710:instrumentos de teclado, excepto los acordeones",9207,4,"92:Instrumentos musicales  sus partes y accesorio > 9207:Instrumentos musicales en los que el sonido se produzca o tenga que amplificarse electricamente (por ejemplo: organos, guitarras, acordeones) > 920710:instrumentos de teclado, excepto los acordeones"
F8086,92071001 : Órganos con “pedalier” de más de 24 pedales.,92071001,5,"92:Instrumentos musicales  sus partes y accesorio > 9207:Instrumentos musicales en los que el sonido se produzca o tenga que amplificarse electricamente (por ejemplo: organos, guitarras, acordeones) > 920710:instrumentos de teclado, excepto los acordeones > 92071001 : Órganos con “pedalier” de más de 24 pedales."
F8087,92071002 : Órganos  excepto lo comprendido en la fracción 9207.10.01.,92071002,5,"92:Instrumentos musicales  sus partes y accesorio > 9207:Instrumentos musicales en los que el sonido se produzca o tenga que amplificarse electricamente (por ejemplo: organos, guitarras, acordeones) > 920710:instrumentos de teclado, excepto los acordeones > 92071002 : Órganos  excepto lo comprendido en la fracción 9207.10.01."
F8088,92071099 : Los demás.,92071099,5,"92:Instrumentos musicales  sus partes y accesorio > 9207:Instrumentos musicales en los que el sonido se produzca o tenga que amplificarse electricamente (por ejemplo: organos, guitarras, acordeones) > 920710:instrumentos de teclado, excepto los acordeones > 92071099 : Los demás."
P11221,"9207:Instrumentos musicales en los que el sonido se produzca o tenga que amplificarse electricamente (por ejemplo: organos, guitarras, acordeones)",92,3,"92:Instrumentos musicales  sus partes y accesorio > 9207:Instrumentos musicales en los que el sonido se produzca o tenga que amplificarse electricamente (por ejemplo: organos, guitarras, acordeones)"
SP8091,920790:Los demas,9207,4,"92:Instrumentos musicales  sus partes y accesorio > 9207:Instrumentos musicales en los que el sonido se produzca o tenga que amplificarse electricamente (por ejemplo: organos, guitarras, acordeones) > 920790:Los demas"
F8090,92079099 : Los demás.,92079099,5,"92:Instrumentos musicales  sus partes y accesorio > 9207:Instrumentos musicales en los que el sonido se produzca o tenga que amplificarse electricamente (por ejemplo: organos, guitarras, acordeones) > 920790:Los demas > 92079099 : Los demás."
P12107,92:Instrumentos musicales  sus partes y accesorio,92,2,92:Instrumentos musicales  sus partes y accesorio
P11222,"9208:Cajas de musica, orquestriones, organillos, pajaros cantores, sierras musicales y demas instrumentos musicales no comprendidos en otra partida de este Capitulo, reclamos de cualquier clase, silbatos, cuernos y demas instrumentos de boca, de llamada o aviso",92,3,"92:Instrumentos musicales  sus partes y accesorio > 9208:Cajas de musica, orquestriones, organillos, pajaros cantores, sierras musicales y demas instrumentos musicales no comprendidos en otra partida de este Capitulo, reclamos de cualquier clase, silbatos, cuernos y demas instrumentos de boca, de llamada o aviso"
SP8093,920810:Cajas de musica,9208,4,"92:Instrumentos musicales  sus partes y accesorio > 9208:Cajas de musica, orquestriones, organillos, pajaros cantores, sierras musicales y demas instrumentos musicales no comprendidos en otra partida de este Capitulo, reclamos de cualquier clase, silbatos, cuernos y demas instrumentos de boca, de llamada o aviso > 920810:Cajas de musica"
F8092,92081001 : Cajas de música.,92081001,5,"92:Instrumentos musicales  sus partes y accesorio > 9208:Cajas de musica, orquestriones, organillos, pajaros cantores, sierras musicales y demas instrumentos musicales no comprendidos en otra partida de este Capitulo, reclamos de cualquier clase, silbatos, cuernos y demas instrumentos de boca, de llamada o aviso > 920810:Cajas de musica > 92081001 : Cajas de música."
P11223,"9208:Cajas de musica, orquestriones, organillos, pajaros cantores, sierras musicales y demas instrumentos musicales no comprendidos en otra partida de este Capitulo, reclamos de cualquier clase, silbatos, cuernos y demas instrumentos de boca, de llamada o aviso",92,3,"92:Instrumentos musicales  sus partes y accesorio > 9208:Cajas de musica, orquestriones, organillos, pajaros cantores, sierras musicales y demas instrumentos musicales no comprendidos en otra partida de este Capitulo, reclamos de cualquier clase, silbatos, cuernos y demas instrumentos de boca, de llamada o aviso"
SP8095,920890:Los demas,9208,4,"92:Instrumentos musicales  sus partes y accesorio > 9208:Cajas de musica, orquestriones, organillos, pajaros cantores, sierras musicales y demas instrumentos musicales no comprendidos en otra partida de este Capitulo, reclamos de cualquier clase, silbatos, cuernos y demas instrumentos de boca, de llamada o aviso > 920890:Los demas"
F8094,92089099 : Los demás.,92089099,5,"92:Instrumentos musicales  sus partes y accesorio > 9208:Cajas de musica, orquestriones, organillos, pajaros cantores, sierras musicales y demas instrumentos musicales no comprendidos en otra partida de este Capitulo, reclamos de cualquier clase, silbatos, cuernos y demas instrumentos de boca, de llamada o aviso > 920890:Los demas > 92089099 : Los demás."
P12108,92:Instrumentos musicales  sus partes y accesorio,92,2,92:Instrumentos musicales  sus partes y accesorio
P11224,"9209:Partes (por ejemplo, mecanismos de cajas de musica) y accesorios (por ejemplo: tarjetas, discos y rollos para aparatos mecanicos) de instrumentos musicales, metronomos y diapasones de cualquier tipo",92,3,"92:Instrumentos musicales  sus partes y accesorio > 9209:Partes (por ejemplo, mecanismos de cajas de musica) y accesorios (por ejemplo: tarjetas, discos y rollos para aparatos mecanicos) de instrumentos musicales, metronomos y diapasones de cualquier tipo"
SP8097,920930:Cuerdas armonicas,9209,4,"92:Instrumentos musicales  sus partes y accesorio > 9209:Partes (por ejemplo, mecanismos de cajas de musica) y accesorios (por ejemplo: tarjetas, discos y rollos para aparatos mecanicos) de instrumentos musicales, metronomos y diapasones de cualquier tipo > 920930:Cuerdas armonicas"
F8096,92093001 : Cuerdas armónicas.,92093001,5,"92:Instrumentos musicales  sus partes y accesorio > 9209:Partes (por ejemplo, mecanismos de cajas de musica) y accesorios (por ejemplo: tarjetas, discos y rollos para aparatos mecanicos) de instrumentos musicales, metronomos y diapasones de cualquier tipo > 920930:Cuerdas armonicas > 92093001 : Cuerdas armónicas."
P11225,"9209:Partes (por ejemplo, mecanismos de cajas de musica) y accesorios (por ejemplo: tarjetas, discos y rollos para aparatos mecanicos) de instrumentos musicales, metronomos y diapasones de cualquier tipo",92,3,"92:Instrumentos musicales  sus partes y accesorio > 9209:Partes (por ejemplo, mecanismos de cajas de musica) y accesorios (por ejemplo: tarjetas, discos y rollos para aparatos mecanicos) de instrumentos musicales, metronomos y diapasones de cualquier tipo"
SP8100,920991:Partes y accesorios de pianos,9209,4,"92:Instrumentos musicales  sus partes y accesorio > 9209:Partes (por ejemplo, mecanismos de cajas de musica) y accesorios (por ejemplo: tarjetas, discos y rollos para aparatos mecanicos) de instrumentos musicales, metronomos y diapasones de cualquier tipo > 920991:Partes y accesorios de pianos"
F8098,92099101 : Gabinetes  muebles o sus partes.,92099101,5,"92:Instrumentos musicales  sus partes y accesorio > 9209:Partes (por ejemplo, mecanismos de cajas de musica) y accesorios (por ejemplo: tarjetas, discos y rollos para aparatos mecanicos) de instrumentos musicales, metronomos y diapasones de cualquier tipo > 920991:Partes y accesorios de pianos > 92099101 : Gabinetes  muebles o sus partes."
F8099,92099199 : Los demás.,92099199,5,"92:Instrumentos musicales  sus partes y accesorio > 9209:Partes (por ejemplo, mecanismos de cajas de musica) y accesorios (por ejemplo: tarjetas, discos y rollos para aparatos mecanicos) de instrumentos musicales, metronomos y diapasones de cualquier tipo > 920991:Partes y accesorios de pianos > 92099199 : Los demás."
P12109,"93:Armas, municiones, y sus partes y accesorio",93,2,"93:Armas, municiones, y sus partes y accesorio"
P11226,"9301:Armas de guerra, excepto los revolveres, pistolas y armas blancas",93,3,"93:Armas, municiones, y sus partes y accesorio > 9301:Armas de guerra, excepto los revolveres, pistolas y armas blancas"
SP8103,"930110:Piezas de artilleria (por ejemplo: canones, obuses y morteros)",9301,4,"93:Armas, municiones, y sus partes y accesorio > 9301:Armas de guerra, excepto los revolveres, pistolas y armas blancas > 930110:Piezas de artilleria (por ejemplo: canones, obuses y morteros)"
F8101,93011001 : Autopropulsadas.,93011001,5,"93:Armas, municiones, y sus partes y accesorio > 9301:Armas de guerra, excepto los revolveres, pistolas y armas blancas > 930110:Piezas de artilleria (por ejemplo: canones, obuses y morteros) > 93011001 : Autopropulsadas."
F8102,93011099 : Las demás.,93011099,5,"93:Armas, municiones, y sus partes y accesorio > 9301:Armas de guerra, excepto los revolveres, pistolas y armas blancas > 930110:Piezas de artilleria (por ejemplo: canones, obuses y morteros) > 93011099 : Las demás."
P11227,"9301:Armas de guerra, excepto los revolveres, pistolas y armas blancas",93,3,"93:Armas, municiones, y sus partes y accesorio > 9301:Armas de guerra, excepto los revolveres, pistolas y armas blancas"
SP8105,930111:autopropulsadas,9301,4,"93:Armas, municiones, y sus partes y accesorio > 9301:Armas de guerra, excepto los revolveres, pistolas y armas blancas > 930111:autopropulsadas"
F8104,93011101 : SUPRIMIDA,93011101,5,"93:Armas, municiones, y sus partes y accesorio > 9301:Armas de guerra, excepto los revolveres, pistolas y armas blancas > 930111:autopropulsadas > 93011101 : SUPRIMIDA"
